CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,NewCasesByDay
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-06,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,325.0,1.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,325.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-07,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,380.0,2.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,55.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-08,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,430.0,2.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,50.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-09,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,555.0,3.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,125.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,783.0,7.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,228.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,0.0,0,1136.0,7.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0,353.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,1551.0,9.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0,415.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,1943.0,10.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0,392.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,2258.0,28.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0,315.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,2654.0,42.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0,396.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-16,0.0,0,1.0,1G,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,3197.0,64.0,14.81,14.81,21.43,21.43,13.54,13.54,15.48,15.48,0.0,0.0,543.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-17,0.0,0,1.0,1G,1.0,1G,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,3877.0,79.0,20.37,20.37,30.95,30.95,19.79,19.79,19.05,19.05,25.0,25.0,680.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-18,0.0,0,1.0,1G,1.0,1G,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,4785.0,112.0,20.37,20.37,30.95,30.95,19.79,19.79,19.05,19.05,25.0,25.0,908.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-19,0.0,0,1.0,1G,1.0,1G,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,5712.0,154.0,20.37,20.37,30.95,30.95,27.6,27.6,19.05,19.05,87.5,87.5,927.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-20,0.0,0,1.0,1G,1.0,1G,0.0,0,1.0,1G,0.0,0,0.0,0,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,6797.0,186.0,25.93,25.93,40.48,40.48,30.73,30.73,22.62,22.62,87.5,87.5,1085.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-21,0.0,0,3.0,3G,2.0,2G,0.0,0,1.0,1G,0.0,0,0.0,0,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,7827.0,240.0,38.89,38.89,52.38,52.38,38.02,38.02,30.95,30.95,87.5,87.5,1030.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-22,0.0,0,3.0,3G,2.0,2G,0.0,0,1.0,1G,0.0,0,1.0,1G,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,9033.0,264.0,44.44,44.44,61.9,61.9,41.15,41.15,34.52,34.52,87.5,87.5,1206.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-23,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,11044.0,331.0,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5,2011.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-24,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,13069.0,474.0,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5,2025.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-25,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,1.5,2F,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,15320.0,652.0,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5,2251.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-26,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,17927.0,821.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2607.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-27,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,20581.0,1092.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2654.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-28,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,22950.0,1371.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2369.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-29,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,25384.0,1566.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2434.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-30,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,28899.0,1919.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3515.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-03-31,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,32684.0,2287.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3785.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-01,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,36803.0,2900.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4119.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-02,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,40862.0,3503.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4059.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-03,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,44940.0,4157.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4078.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-04,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,48320.0,4846.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3380.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-05,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,51393.0,5424.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3073.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-06,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,55762.0,5955.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4369.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-07,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,60327.0,6964.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4565.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-08,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,64611.0,7886.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4284.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-09,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,68669.0,8876.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4058.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-10,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,72249.0,9911.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3580.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-11,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,75305.0,10656.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3056.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-12,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,78242.0,11260.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2937.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-13,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,81671.0,11954.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3429.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-14,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,85208.0,12961.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3537.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-15,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,89422.0,13691.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4214.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-16,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,93764.0,14597.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4342.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-17,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,97824.0,15423.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4060.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-18,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,101929.0,16427.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4105.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-19,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,105400.0,16807.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3471.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-20,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,109074.0,17343.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3674.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-21,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,113048.0,18459.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3974.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-22,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,117839.0,19184.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4791.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-23,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,122396.0,19778.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4557.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-24,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,126744.0,20599.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4348.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-25,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,130113.0,21328.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3369.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-26,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,133247.0,21655.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3134.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-27,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,137274.0,21944.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4027.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-28,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,141378.0,22806.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4104.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-29,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,146101.0,23410.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4723.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-04-30,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,150405.0,23953.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4304.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-01,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,154490.0,24576.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,4085.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-02,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,157231.0,25061.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2741.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-03,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,159862.0,25283.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2631.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-04,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,162704.0,25530.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2842.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-05,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,165837.0,26169.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3133.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-06,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,169098.0,26698.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3261.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-07,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,172299.0,27075.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,3201.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-08,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,174918.0,27573.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2619.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-09,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,176713.0,27799.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,1795.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,2020-05-10,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,178714.0,27989.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,2001.0
